,brand,model,SIM,display_type,OS,CPU,Chipset,GPU,memory_card,NFC,USB,approx_price_EUR,GPRS,EDGE,status,display_resolution,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,radio,sensors,battery,colors
5813,QMobile,Noir i5,Dual SIM,IPS LCD capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean)| upgradable to 4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582M,Mali-400MP2,microSD  up to 32 GB,Yes,microUSB 2.0| USB Host,80.0,Yes,Yes,Available.,5.5,4 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,Yes,Yes,Yes,2,2600.0, White
5814,QMobile,Noir A550,Dual SIM,IPS LCD capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean)| upgradable to 4.4 (KitKat),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB,Yes,microUSB 2.0| USB Host,140.0,Yes,Yes,Available.,4.7,4 GB,1 GB,8 MP,VGA,Yes,Yes,Yes,4.0,Yes,Yes,2,2000.0,Dark Blue
5815,QMobile,Noir V4,Dual SIM,IPS LCD capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,No,Yes,microUSB 2.0| USB Host,180.0,Yes,Yes,Available.,4.7,4 GB,1 GB,8 MP,3 MP,Yes,Yes,Yes,4.0,Yes,Yes,2,2000.0,Grey/Black
5816,QMobile,Noir Z4,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean),Quad-core 1.5 GHz Cortex-A7,Mediatek MT6589T,PowerVR SGX544,No,Yes,microUSB 2.0,200.0,Yes,Yes,Available.,4.0,L1GB,L1GB,3.15 MP,No,Yes,Yes,Yes,Yes,Yes,Yes,1,1500.0,Grey/Blue
5817,QMobile,Noir Z3,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean),Quad-core 1.5 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,No,Yes,microUSB 2.0,210.0,Yes,Yes,Available.,3.5,L1GB,L1GB,2 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,1,1400.0,Brown/cool gold
5818,QMobile,Noir A15 3D,Dual SIM (dual stand-by),3D capacitive touchscreen  16M colors,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,Mediatek MT6577T,PowerVR SGX531,microSD  up to 32 GB,Yes,microUSB 2.0,150.0,Yes,Yes,Available.,3.5,L1GB,L1GB,2 MP,No,Yes,Yes,Yes,Yes,Yes,Yes,1,1400.0,Brown/cool gold
5819,QMobile,Noir A950,Dual SIM,Super AMOLED+ capacitive touchscreen  16M colors,Android 4.1 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589W,PowerVR SGX544,microSD  up to 32 GB,Yes,microUSB 2.0,120.0,Yes,Yes,Available.,4.0,2 GB,L1GB,2 MP,VGA,Yes,Yes,Yes,3.0,No,Yes,1,1400.0,Black/White
5820,QMobile,Noir A500,Dual SIM (dual stand-by),Capacitive touchscreen  16M colors,Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589M,PowerVR SGX544,microSD  up to 32 GB,Yes,microUSB 2.0,130.0,Yes,Yes,Available.,5.0,4 GB,L1GB,3.15 MP,1.3 MP,Yes,Yes,Yes,Yes,Yes,Yes,1,2000.0,Black
5821,Qtek,9600,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 5.0 PocketPC,400 MHz Samsung,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,1.1,70.0,Yes,Yes,Available.,5.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,2000.0,Dark Grey
5822,Qtek,8600,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 5.0 Smartphone,Samsung 2442 300 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,2000.0,Dark Grey
5823,Qtek,A9100,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 5.0 PocketPC,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,miniSD,Yes,miniUSB,70.0,Yes,Yes,Available.,5.0,4 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,Yes,Yes,Yes,1,2000.0,Dark Grey
5824,Qtek,8500,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 5.0 Smartphone,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,microSD (dedicated slot),Yes,1.1,190.0,Yes,Yes,Available.,4.0,4 GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0,White
5825,Qtek,S200,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 5.0 PocketPC,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,SD/MMC,Yes,miniUSB,250.0,Yes,Yes,Available.,4.0,4 GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0, Black
5826,Qtek,9000,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 5.0 PocketPC,Intel XScale 520 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,430.0,Yes,Yes,Available.,4.0,4 GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0, Brown
5827,Qtek,8310,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 5.0 Smartphone,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,MiniSD,Yes,Yes,70.0,Yes,Yes,Available.,4.0,L1GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0,Metallic Brown
5828,Qtek,8300,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 5.0 Smartphone,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,MiniSD,Yes,Yes,70.0,Yes,Yes,Available.,4.0,L1GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0, Metallic Grey
5829,Qtek,9100,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 5.0 PocketPC,200 MHz ARM926EJ-S,TI OMAP 850,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Available.,4.0,L1GB,L1GB,3.15 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1500.0, Metallic White
5830,Qtek,8100,Mini-SIM,TFT  65K colors,Microsoft Smartphone 2003 SE,200 MHz ARM926EJ-S,TI OMAP 730,Mali-400,MiniSD,Yes,Yes,70.0,Yes,Yes,Available.,4.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1400.0,Black
5831,Qtek,S110,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 2003 SE PocketPC,Intel Bulverde 416 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,4.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,Yes,Yes,Yes,2,1400.0, White
5832,Qtek,S100,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 2003 SE PocketPC,Intel Bulverde 416 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.0,4 GB,L1GB,3.15 MP,1.3 MP,Yes,Yes,Yes,Yes,Yes,Yes,1,2000.0,Black
5833,Qtek,9090,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 2003 SE PocketPC,Intel PXA263 400 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,Dual 13 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,No,5,4000.0,Rose gold
5834,Qtek,8020,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 2003 SE Smartphone,200 MHz ARM926EJ-S,TI OMAP 730,Mali-400,MiniSD,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,Dual 13 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,No,5,4000.0, gold
5835,Qtek,8010,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 2003 SE Smartphone,200 MHz ARM926EJ-S,TI OMAP 730,Mali-400,MiniSD,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,Dual 13 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,No,5,4000.0, black
5836,Qtek,2020i,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 2003 SE PocketPC,Intel Bulverde 520 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0,Rose gold
5837,Qtek,2020,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 2003 PocketPC,Intel PXA263 400 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, gold
5838,Qtek,8080,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 2003 Smartphone,133 MHz  ARM925,TI OMAP 710,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, silver
5839,Qtek,8060,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 2003 Smartphone,133 MHz  ARM925,TI OMAP 710,Mali-400,SDIO/MMC,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, gray
5840,Qtek,1010,Mini-SIM,TFT resistive resistive touchscreen  4096 colors,Microsoft Windows Mobile 2002 PocketPC,Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,MMC/SD,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,3 GB,16 MP,8 MP,Yes,No,Yes,4.1,Yes,Yes,4,3000.0,Gray
5841,Qtek,7070,Mini-SIM,TFT  65K colors,Microsoft Windows 2002 Smartphone,120 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,MMC/SD,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,3 GB,16 MP,8 MP,Yes,No,Yes,4.1,Yes,Yes,4,3000.0, Gold
5842,Sagem,Puma Phone,Mini-SIM,TFT resistive touchscreen  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 8 GB (dedicated slot)  2 GB included,Yes,2.0,400.0,Yes,Yes,Available.,5.5,32 GB,3 GB,16 MP,8 MP,Yes,No,Yes,4.1,Yes,Yes,4,3000.0, Rose Gold
5843,Sagem,my421z,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0,Rose gold
5844,Sagem,Roland Garros,Mini-SIM,TFT  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, gold
5845,Sagem,myMobileTV 2,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, silver
5846,Sagem,my411C Oxbow,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,4 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.2,Yes,Yes,5,4070.0, gray
5847,Sagem,my855c,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.7,64 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3100.0,Rose gold
5848,Sagem,my810x,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 4 GB,Yes,1.1,70.0,Yes,Yes,Available.,5.7,64 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3100.0, gold
5849,Sagem,my750x,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.7,64 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3100.0, silver
5850,Sagem,my721x,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.7,64 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3100.0, gray
5851,Sagem,my721z,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3000.0,Rose gold
5852,Sagem,my519x,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3000.0, gold
5853,Sagem,my521x,Mini-SIM,TFT  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3000.0, silver
5854,Sagem,my419x,Mini-SIM,TFT  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,21 MP,8 MP| f/2.2| 1080p,Yes,No,Yes,4.2,Yes,No,5,3000.0, gray
5855,Sagem,my421x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,3 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.1,Yes,No,5,3000.0,Rose gold
5856,Sagem,my429x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Available.,5.5,64 GB,3 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.1,Yes,No,5,3000.0, gold
5857,Sagem,P9522 Porsche,Mini-SIM,AMOLED resistive touchscreen  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,430.0,Yes,Yes,Available.,5.5,64 GB,3 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.1,Yes,No,5,3000.0, silver
5858,Sagem,P9521 Porsche,Mini-SIM,AMOLED  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,1.1,430.0,Yes,Yes,Available.,5.5,64 GB,3 GB,16 MP,8 MP| f/2.2| 1.4 µm pixel size| 1080p,Yes,No,Yes,4.1,Yes,No,5,3000.0, grey
5859,Sagem,my730c,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB,70.0,Yes,Yes,Available.,6.33,128 GB,4 GB,21 MP,"4 MP| f/2.0| 1/3"" sensor size| 2µm pixel size| 1080p@30fps",Yes,Yes,Yes,4.1,Yes,No,5,3400.0,Gold
5860,Sagem,my411c,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,70.0,Yes,Yes,Available.,6.33,128 GB,4 GB,21 MP,"4 MP| f/2.0| 1/3"" sensor size| 2µm pixel size| 1080p@30fps",Yes,Yes,Yes,4.1,Yes,No,5,3400.0, Silver
5861,Sagem,my312x,Mini-SIM,TFT  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,3 GB,13 MP,5 MP,Yes,Yes,Yes,4.1,Yes,No,4,3000.0,Gold
5862,Sagem,my234x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,3 GB,13 MP,5 MP,Yes,Yes,Yes,4.1,Yes,No,4,3000.0, Silver
5863,Sagem,my231x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Available.,5.5,32 GB,3 GB,13 MP,5 MP,Yes,Yes,Yes,4.1,Yes,No,4,3000.0, Gray
5864,Sagem,my230x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Coming,10.1,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.2,Yes,Yes,4,4750.0,Aurora Black
5865,Sagem,my226x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,70.0,Yes,Yes,Coming,10.1,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.2,Yes,Yes,4,4750.0, Sparkling White
5866,Sagem,my220x,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,Yes,60.0,Yes,Yes,Coming,10.1,32 GB,2 GB,5 MP,2 MP,Yes,Yes,Yes,4.2,Yes,Yes,1,4750.0,Black
5867,Sagem,my901C,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Coming,10.1,32 GB,2 GB,5 MP,2 MP,Yes,Yes,Yes,4.2,Yes,Yes,1,4750.0, White
5868,Sagem,my900C,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Coming,8.0,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.2,Yes,Yes,4,4750.0,Aurora Black
5869,Sagem,my850C,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,1.0,250.0,Yes,Yes,Coming,8.0,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.2,Yes,Yes,4,4750.0, Sparkling White
5870,Sagem,my800X,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,1.0,190.0,Yes,Yes,Coming,8.0,32 GB,2 GB,5 MP,2 MP,Yes,Yes,Yes,4.2,Yes,Yes,2,4750.0,Black
5871,Sagem,my700X,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Coming,8.0,32 GB,2 GB,5 MP,2 MP,Yes,Yes,Yes,4.2,Yes,Yes,2,4750.0, White
5872,Sagem,my600X,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Available.,8.0,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.0,Yes,No,3,4250.0,Black
5873,Sagem,my600V,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Available.,8.0,16 GB,3 GB,8 MP,5 MP,Yes,Yes,Yes,4.0,Yes,No,3,4250.0, White
5876,Sagem,my501C,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,Yes,140.0,Yes,Yes,Available.,5.0,16 GB,2 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,2,2300.0,Black
5877,Sagem,my500X,Mini-SIM,TFT  256K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,miniSD,Yes,Yes,70.0,Yes,Yes,Available.,5.0,16 GB,2 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,2,2300.0, White
5878,Sagem,my411X,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,No,110.0,Yes,Yes,Available.,5.0,16 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,2,2300.0,Black
5879,Sagem,my405X,Mini-SIM,TFT  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,miniUSB 1.1,70.0,Yes,Yes,Available.,5.0,16 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,2,2300.0, White
5880,Sagem,my401X,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,No,70.0,Yes,Yes,Available.,4.5,8 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,1,2000.0,Black
5881,Sagem,my401Z,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,No,70.0,Yes,Yes,Available.,4.5,8 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,1,2000.0, White
5882,Sagem,my401C,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB 1.1,120.0,Yes,Yes,Available.,4.5,8 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,1,2000.0, Gold
5883,Sagem,my400V,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,No,70.0,Yes,Yes,Available.,4.5,8 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,2.1,Yes,Yes,1,2000.0,Onyx Black
5884,Sagem,my400X,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,No,70.0,Yes,Yes,Available.,4.5,8 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,2.1,Yes,Yes,1,2000.0, Pearl White
5885,Sagem,my302X,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,microUSB 2.0,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,13 MP,5 MP| f/2.2| 1080p,Yes,Yes,Yes,4.1,Yes,Yes,5,4750.0,Champagne gold
5886,Sagem,my301X,Mini-SIM,CSTN  65K colors,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,No,Yes,microUSB 2.0,70.0,Yes,Yes,Available.,5.5,32 GB,4 GB,13 MP,5 MP| f/2.2| 1080p,Yes,Yes,Yes,4.1,Yes,Yes,5,4750.0, Graphite gray
